time,x,y,z,v_x_g,v_y_g,v_x_bl,v_y_bl,psi_rad,psi_deg,psi_rate,psi_rate_deg
0.0,-3.0,0.5,2.0,0.0,1.0,1.0,0.0,1.57,90.0,-0.01,-0.4
0.01,-3.0,0.51,2.0,0.0,1.0,1.0,0.0,1.57,90.0,-0.01,-0.8
0.02,-3.0,0.52,2.0,0.0,1.0,1.0,0.0,1.57,89.98,-0.03,-1.6
0.03,-3.0,0.53,2.0,0.0,1.0,1.0,0.0,1.57,89.96,-0.04,-2.4
0.04,-3.0,0.54,2.0,0.0,1.0,1.0,0.0,1.57,89.94,-0.06,-3.2
0.05,-3.0,0.55,2.0,0.0,1.0,1.0,0.0,1.57,89.9,-0.07,-4.0
0.06,-3.0,0.56,2.0,0.0,1.0,1.0,0.0,1.57,89.86,-0.08,-4.79
0.07,-3.0,0.57,2.0,0.0,1.0,1.0,0.0,1.57,89.8,-0.1,-5.59
0.08,-3.0,0.58,2.0,0.0,1.0,1.0,0.0,1.57,89.74,-0.11,-6.39
0.09,-3.0,0.59,2.0,0.01,1.0,1.0,0.0,1.57,89.68,-0.13,-7.19
0.1,-3.0,0.6,2.0,0.01,1.0,1.0,0.0,1.56,89.6,-0.14,-7.98
0.11,-3.0,0.61,2.0,0.01,1.0,1.0,0.0,1.56,89.52,-0.15,-8.78
0.12,-3.0,0.62,2.0,0.01,1.0,1.0,0.0,1.56,89.43,-0.17,-9.57
0.13,-3.0,0.63,2.0,0.01,1.0,1.0,0.0,1.56,89.33,-0.18,-10.37
0.14,-3.0,0.64,2.0,0.01,1.0,1.0,0.0,1.56,89.22,-0.19,-11.16
0.15,-3.0,0.65,2.0,0.02,1.0,1.0,0.0,1.56,89.1,-0.21,-11.95
0.16,-3.0,0.66,2.0,0.02,1.0,1.0,0.0,1.55,88.98,-0.22,-12.74
0.17,-3.0,0.67,2.0,0.02,1.0,1.0,0.0,1.55,88.85,-0.24,-13.53
0.18,-3.0,0.68,2.0,0.02,1.0,1.0,0.0,1.55,88.71,-0.25,-14.32
0.19,-3.0,0.69,2.0,0.03,1.0,1.0,0.0,1.55,88.56,-0.26,-15.11
0.2,-3.0,0.7,2.0,0.03,1.0,1.0,0.0,1.54,88.41,-0.28,-15.89
0.21,-3.0,0.71,2.0,0.03,1.0,1.0,0.0,1.54,88.24,-0.29,-16.68
0.22,-3.0,0.72,2.0,0.03,1.0,1.0,0.0,1.54,88.07,-0.3,-17.46
0.23,-3.0,0.73,2.0,0.04,1.0,1.0,0.0,1.53,87.89,-0.32,-18.24
0.24,-3.0,0.74,2.0,0.04,1.0,1.0,0.0,1.53,87.71,-0.33,-19.02
0.25,-3.0,0.75,2.0,0.04,1.0,1.0,0.0,1.53,87.51,-0.35,-19.8
0.26,-3.0,0.76,2.0,0.05,1.0,1.0,0.0,1.52,87.31,-0.36,-20.58
0.27,-3.0,0.77,2.0,0.05,1.0,1.0,0.0,1.52,87.1,-0.37,-21.35
0.28,-2.99,0.78,2.0,0.05,1.0,1.0,0.0,1.52,86.88,-0.39,-22.13
0.29,-2.99,0.79,2.0,0.06,1.0,1.0,0.0,1.51,86.66,-0.4,-22.9
0.3,-2.99,0.8,2.0,0.06,1.0,1.0,0.0,1.51,86.43,-0.41,-23.66
0.31,-2.99,0.81,2.0,0.07,1.0,1.0,0.0,1.5,86.19,-0.43,-24.43
0.32,-2.99,0.82,2.0,0.07,1.0,1.0,0.0,1.5,85.94,-0.44,-25.2
0.33,-2.99,0.83,2.0,0.08,1.0,1.0,0.0,1.5,85.68,-0.45,-25.96
0.34,-2.99,0.84,2.0,0.08,1.0,1.0,0.0,1.49,85.42,-0.47,-26.72
0.35000000000000003,-2.99,0.85,2.0,0.08,1.0,1.0,0.0,1.49,85.15,-0.48,-27.48
0.36,-2.99,0.86,2.0,0.09,1.0,1.0,0.0,1.48,84.87,-0.49,-28.23
0.37,-2.99,0.87,2.0,0.09,1.0,1.0,0.0,1.48,84.58,-0.51,-28.98
0.38,-2.99,0.88,2.0,0.1,1.0,1.0,0.0,1.47,84.29,-0.52,-29.73
0.39,-2.99,0.89,2.0,0.1,0.99,1.0,0.0,1.47,83.99,-0.53,-30.48
0.4,-2.99,0.9,2.0,0.11,0.99,1.0,0.0,1.46,83.68,-0.54,-31.22
0.41000000000000003,-2.98,0.91,2.0,0.12,0.99,1.0,0.0,1.45,83.36,-0.56,-31.97
0.42,-2.98,0.92,2.0,0.12,0.99,1.0,0.0,1.45,83.04,-0.57,-32.71
0.43,-2.98,0.93,2.0,0.13,0.99,1.0,0.0,1.44,82.71,-0.58,-33.44
0.44,-2.98,0.94,2.0,0.13,0.99,1.0,0.0,1.44,82.37,-0.6,-34.18
0.45,-2.98,0.95,2.0,0.14,0.99,1.0,0.0,1.43,82.03,-0.61,-34.91
0.46,-2.98,0.96,2.0,0.14,0.99,1.0,0.0,1.43,81.67,-0.62,-35.63
0.47000000000000003,-2.98,0.97,2.0,0.15,0.99,1.0,0.0,1.42,81.31,-0.63,-36.36
0.48,-2.97,0.98,2.0,0.16,0.99,1.0,0.0,1.41,80.95,-0.65,-37.08
0.49,-2.97,0.99,2.0,0.16,0.99,1.0,0.0,1.41,80.57,-0.66,-37.79
0.5,-2.97,1.0,2.0,0.17,0.99,1.0,0.0,1.4,80.19,-0.67,-38.51
0.51,-2.97,1.01,2.0,0.18,0.98,1.0,0.0,1.39,79.8,-0.68,-39.22
0.52,-2.97,1.02,2.0,0.18,0.98,1.0,0.0,1.39,79.41,-0.7,-39.93
0.53,-2.97,1.03,2.0,0.19,0.98,1.0,0.0,1.38,79.0,-0.71,-40.63
0.54,-2.96,1.04,2.0,0.2,0.98,1.0,0.0,1.37,78.59,-0.72,-41.33
0.55,-2.96,1.05,2.0,0.2,0.98,1.0,0.0,1.36,78.18,-0.73,-42.03
0.56,-2.96,1.06,2.0,0.21,0.98,1.0,0.0,1.36,77.75,-0.75,-42.72
0.5700000000000001,-2.96,1.07,2.0,0.22,0.98,1.0,0.0,1.35,77.32,-0.76,-43.41
0.58,-2.96,1.08,2.0,0.23,0.97,1.0,0.0,1.34,76.88,-0.77,-44.09
0.59,-2.95,1.09,2.0,0.23,0.97,1.0,0.0,1.33,76.44,-0.78,-44.77
0.6,-2.95,1.1,2.0,0.24,0.97,1.0,0.0,1.33,75.99,-0.79,-45.45
0.61,-2.95,1.11,2.0,0.25,0.97,1.0,0.0,1.32,75.53,-0.8,-46.12
0.62,-2.95,1.12,2.0,0.26,0.97,1.0,0.0,1.31,75.07,-0.82,-46.79
0.63,-2.94,1.13,2.0,0.27,0.96,1.0,0.0,1.3,74.6,-0.83,-47.46
0.64,-2.94,1.14,2.0,0.27,0.96,1.0,0.0,1.29,74.12,-0.84,-48.12
0.65,-2.94,1.14,2.0,0.28,0.96,1.0,0.0,1.29,73.63,-0.85,-48.77
0.66,-2.93,1.15,2.0,0.29,0.96,1.0,0.0,1.28,73.14,-0.86,-49.42
0.67,-2.93,1.16,2.0,0.3,0.95,1.0,0.0,1.27,72.64,-0.87,-50.07
0.68,-2.93,1.17,2.0,0.31,0.95,1.0,0.0,1.26,72.14,-0.89,-50.72
0.6900000000000001,-2.93,1.18,2.0,0.32,0.95,1.0,0.0,1.25,71.63,-0.9,-51.35
0.7000000000000001,-2.92,1.19,2.0,0.32,0.95,1.0,0.0,1.24,71.11,-0.91,-51.99
0.71,-2.92,1.2,2.0,0.33,0.94,1.0,0.0,1.23,70.59,-0.92,-52.62
0.72,-2.92,1.21,2.0,0.34,0.94,1.0,0.0,1.22,70.06,-0.93,-53.24
0.73,-2.91,1.22,2.0,0.35,0.94,1.0,0.0,1.21,69.53,-0.94,-53.86
0.74,-2.91,1.23,2.0,0.36,0.93,1.0,0.0,1.2,68.98,-0.95,-54.48
0.75,-2.91,1.24,2.0,0.37,0.93,1.0,0.0,1.19,68.44,-0.96,-55.09
0.76,-2.9,1.25,2.0,0.38,0.93,1.0,0.0,1.18,67.88,-0.97,-55.69
0.77,-2.9,1.26,2.0,0.39,0.92,1.0,0.0,1.18,67.32,-0.98,-56.29
0.78,-2.89,1.27,2.0,0.39,0.92,1.0,0.0,1.17,66.76,-0.99,-56.89
0.79,-2.89,1.28,2.0,0.4,0.91,1.0,0.0,1.16,66.18,-1.0,-57.48
0.8,-2.89,1.29,2.0,0.41,0.91,1.0,0.0,1.15,65.61,-1.01,-58.06
0.81,-2.88,1.29,2.0,0.42,0.91,1.0,0.0,1.13,65.02,-1.02,-58.64
0.8200000000000001,-2.88,1.3,2.0,0.43,0.9,1.0,0.0,1.12,64.43,-1.03,-59.22
0.8300000000000001,-2.87,1.31,2.0,0.44,0.9,1.0,0.0,1.11,63.84,-1.04,-59.79
0.84,-2.87,1.32,2.0,0.45,0.89,1.0,0.0,1.1,63.24,-1.05,-60.35
0.85,-2.86,1.33,2.0,0.46,0.89,1.0,0.0,1.09,62.63,-1.06,-60.91
0.86,-2.86,1.34,2.0,0.47,0.88,1.0,0.0,1.08,62.02,-1.07,-61.47
0.87,-2.85,1.35,2.0,0.48,0.88,1.0,0.0,1.07,61.4,-1.08,-62.01
0.88,-2.85,1.36,2.0,0.49,0.87,1.0,0.0,1.06,60.78,-1.09,-62.56
0.89,-2.84,1.37,2.0,0.5,0.87,1.0,0.0,1.05,60.15,-1.1,-63.09
0.9,-2.84,1.37,2.0,0.51,0.86,1.0,0.0,1.04,59.52,-1.11,-63.63
0.91,-2.83,1.38,2.0,0.52,0.86,1.0,0.0,1.03,58.88,-1.12,-64.15
0.92,-2.83,1.39,2.0,0.53,0.85,1.0,0.0,1.02,58.24,-1.13,-64.67
0.93,-2.82,1.4,2.0,0.54,0.84,1.0,0.0,1.01,57.59,-1.14,-65.19
0.9400000000000001,-2.82,1.41,2.0,0.55,0.84,1.0,0.0,0.99,56.93,-1.15,-65.69
0.9500000000000001,-2.81,1.42,2.0,0.56,0.83,1.0,0.0,0.98,56.27,-1.16,-66.2
0.96,-2.81,1.42,2.0,0.56,0.83,1.0,0.0,0.97,55.61,-1.16,-66.69
0.97,-2.8,1.43,2.0,0.57,0.82,1.0,0.0,0.96,54.94,-1.17,-67.19
0.98,-2.8,1.44,2.0,0.58,0.81,1.0,0.0,0.95,54.26,-1.18,-67.67
0.99,-2.79,1.45,2.0,0.59,0.8,1.0,0.0,0.94,53.58,-1.19,-68.15
1.0,-2.78,1.46,2.0,0.6,0.8,1.0,0.0,0.92,52.9,-1.2,-68.62
1.01,-2.78,1.47,2.0,0.61,0.79,1.0,0.0,0.91,52.21,-1.21,-69.09
1.02,-2.77,1.47,2.0,0.62,0.78,1.0,0.0,0.9,51.52,-1.21,-69.55
1.03,-2.77,1.48,2.0,0.63,0.78,1.0,0.0,0.89,50.82,-1.22,-70.0
1.04,-2.76,1.49,2.0,0.64,0.77,1.0,0.0,0.87,50.12,-1.23,-70.45
1.05,-2.75,1.5,2.0,0.65,0.76,1.0,0.0,0.86,49.41,-1.24,-70.89
1.06,-2.75,1.5,2.0,0.66,0.75,1.0,0.0,0.85,48.7,-1.24,-71.33
1.07,-2.74,1.51,2.0,0.67,0.74,1.0,0.0,0.84,47.99,-1.25,-71.76
1.08,-2.73,1.52,2.0,0.68,0.73,1.0,0.0,0.82,47.27,-1.26,-72.18
1.09,-2.73,1.53,2.0,0.69,0.73,1.0,0.0,0.81,46.54,-1.27,-72.6
1.1,-2.72,1.53,2.0,0.7,0.72,1.0,0.0,0.8,45.81,-1.27,-73.01
1.11,-2.71,1.54,2.0,0.71,0.71,1.0,0.0,0.79,45.08,-1.28,-73.41
1.12,-2.71,1.55,2.0,0.72,0.7,1.0,0.0,0.77,44.35,-1.29,-73.81
1.1300000000000001,-2.7,1.55,2.0,0.72,0.69,1.0,0.0,0.76,43.61,-1.3,-74.2
1.1400000000000001,-2.69,1.56,2.0,0.73,0.68,1.0,0.0,0.75,42.86,-1.3,-74.59
1.1500000000000001,-2.68,1.57,2.0,0.74,0.67,1.0,0.0,0.74,42.11,-1.31,-74.96
1.16,-2.68,1.57,2.0,0.75,0.66,1.0,0.0,0.72,41.36,-1.31,-75.33
1.17,-2.67,1.58,2.0,0.76,0.65,1.0,0.0,0.71,40.61,-1.32,-75.7
1.18,-2.66,1.59,2.0,0.77,0.64,1.0,0.0,0.7,39.85,-1.33,-76.05
1.19,-2.65,1.59,2.0,0.78,0.63,1.0,0.0,0.68,39.09,-1.33,-76.41
1.2,-2.65,1.6,2.0,0.78,0.62,1.0,0.0,0.67,38.32,-1.34,-76.75
1.21,-2.64,1.61,2.0,0.79,0.61,1.0,0.0,0.66,37.55,-1.35,-77.09
1.22,-2.63,1.61,2.0,0.8,0.6,1.0,0.0,0.64,36.78,-1.35,-77.42
1.23,-2.62,1.62,2.0,0.81,0.59,1.0,0.0,0.63,36.0,-1.36,-77.74
1.24,-2.61,1.62,2.0,0.82,0.58,1.0,0.0,0.61,35.22,-1.36,-78.06
1.25,-2.6,1.63,2.0,0.82,0.57,1.0,0.0,0.6,34.44,-1.37,-78.37
1.26,-2.6,1.64,2.0,0.83,0.55,1.0,0.0,0.59,33.66,-1.37,-78.67
1.27,-2.59,1.64,2.0,0.84,0.54,1.0,0.0,0.57,32.87,-1.38,-78.96
1.28,-2.58,1.65,2.0,0.85,0.53,1.0,0.0,0.56,32.08,-1.38,-79.25
1.29,-2.57,1.65,2.0,0.85,0.52,1.0,0.0,0.55,31.28,-1.39,-79.53
1.3,-2.56,1.66,2.0,0.86,0.51,1.0,0.0,0.53,30.49,-1.39,-79.81
1.31,-2.55,1.66,2.0,0.87,0.5,1.0,0.0,0.52,29.69,-1.4,-80.07
1.32,-2.55,1.67,2.0,0.88,0.48,1.0,0.0,0.5,28.88,-1.4,-80.33
1.33,-2.54,1.67,2.0,0.88,0.47,1.0,0.0,0.49,28.08,-1.41,-80.59
1.34,-2.53,1.68,2.0,0.89,0.46,1.0,0.0,0.48,27.27,-1.41,-80.83
1.35,-2.52,1.68,2.0,0.9,0.45,1.0,0.0,0.46,26.46,-1.41,-81.07
1.36,-2.51,1.68,2.0,0.9,0.43,1.0,0.0,0.45,25.65,-1.42,-81.3
1.37,-2.5,1.69,2.0,0.91,0.42,1.0,0.0,0.43,24.84,-1.42,-81.53
1.3800000000000001,-2.49,1.69,2.0,0.91,0.41,1.0,0.0,0.42,24.02,-1.43,-81.74
1.3900000000000001,-2.48,1.7,2.0,0.92,0.39,1.0,0.0,0.4,23.2,-1.43,-81.95
1.4000000000000001,-2.47,1.7,2.0,0.92,0.38,1.0,0.0,0.39,22.38,-1.43,-82.16
1.41,-2.46,1.7,2.0,0.93,0.37,1.0,0.0,0.38,21.56,-1.44,-82.35
1.42,-2.45,1.71,2.0,0.94,0.35,1.0,0.0,0.36,20.74,-1.44,-82.54
1.43,-2.45,1.71,2.0,0.94,0.34,1.0,0.0,0.35,19.91,-1.44,-82.72
1.44,-2.44,1.72,2.0,0.95,0.33,1.0,0.0,0.33,19.08,-1.45,-82.89
1.45,-2.43,1.72,2.0,0.95,0.31,1.0,0.0,0.32,18.25,-1.45,-83.06
1.46,-2.42,1.72,2.0,0.95,0.3,1.0,0.0,0.3,17.42,-1.45,-83.22
1.47,-2.41,1.72,2.0,0.96,0.29,1.0,0.0,0.29,16.59,-1.46,-83.37
1.48,-2.4,1.73,2.0,0.96,0.27,1.0,0.0,0.27,15.75,-1.46,-83.51
1.49,-2.39,1.73,2.0,0.97,0.26,1.0,0.0,0.26,14.92,-1.46,-83.65
1.5,-2.38,1.73,2.0,0.97,0.24,1.0,0.0,0.25,14.08,-1.46,-83.78
1.51,-2.37,1.73,2.0,0.97,0.23,1.0,0.0,0.23,13.24,-1.46,-83.9
1.52,-2.36,1.74,2.0,0.98,0.21,1.0,0.0,0.22,12.4,-1.47,-84.01
1.53,-2.35,1.74,2.0,0.98,0.2,1.0,0.0,0.2,11.56,-1.47,-84.12
1.54,-2.34,1.74,2.0,0.98,0.19,1.0,0.0,0.19,10.72,-1.47,-84.22
1.55,-2.33,1.74,2.0,0.99,0.17,1.0,0.0,0.17,9.88,-1.47,-84.31
1.56,-2.32,1.74,2.0,0.99,0.16,1.0,0.0,0.16,9.03,-1.47,-84.39
1.57,-2.31,1.75,2.0,0.99,0.14,1.0,0.0,0.14,8.19,-1.47,-84.47
1.58,-2.3,1.75,2.0,0.99,0.13,1.0,0.0,0.13,7.34,-1.48,-84.54
1.59,-2.29,1.75,2.0,0.99,0.11,1.0,0.0,0.11,6.5,-1.48,-84.6
1.6,-2.28,1.75,2.0,1.0,0.1,1.0,0.0,0.1,5.65,-1.48,-84.65
1.61,-2.27,1.75,2.0,1.0,0.08,1.0,0.0,0.08,4.8,-1.48,-84.7
1.62,-2.26,1.75,2.0,1.0,0.07,1.0,0.0,0.07,3.96,-1.48,-84.74
1.6300000000000001,-2.25,1.75,2.0,1.0,0.05,1.0,0.0,0.05,3.11,-1.48,-84.77
1.6400000000000001,-2.24,1.75,2.0,1.0,0.04,1.0,0.0,0.04,2.26,-1.48,-84.79
1.6500000000000001,-2.23,1.75,2.0,1.0,0.02,1.0,0.0,0.02,1.41,-1.48,-84.81
1.6600000000000001,-2.22,1.75,2.0,1.0,0.01,1.0,0.0,0.01,0.57,-1.48,-84.82
1.67,-2.21,1.75,2.0,1.0,-0.0,1.0,0.0,-0.0,-0.28,-1.48,-84.82
1.68,-2.2,1.75,2.0,1.0,-0.02,1.0,0.0,-0.02,-1.13,-1.48,-84.82
1.69,-2.19,1.75,2.0,1.0,-0.03,1.0,0.0,-0.03,-1.98,-1.48,-84.8
1.7,-2.18,1.75,2.0,1.0,-0.05,1.0,0.0,-0.05,-2.83,-1.48,-84.78
1.71,-2.17,1.75,2.0,1.0,-0.06,1.0,0.0,-0.06,-3.67,-1.48,-84.75
1.72,-2.16,1.75,2.0,1.0,-0.08,1.0,0.0,-0.08,-4.52,-1.48,-84.71
1.73,-2.15,1.75,2.0,1.0,-0.09,1.0,0.0,-0.09,-5.37,-1.48,-84.67
1.74,-2.14,1.75,2.0,0.99,-0.11,1.0,0.0,-0.11,-6.22,-1.48,-84.62
1.75,-2.13,1.75,2.0,0.99,-0.12,1.0,0.0,-0.12,-7.06,-1.48,-84.56
1.76,-2.12,1.75,2.0,0.99,-0.14,1.0,0.0,-0.14,-7.91,-1.47,-84.49
1.77,-2.11,1.74,2.0,0.99,-0.15,1.0,0.0,-0.15,-8.75,-1.47,-84.42
1.78,-2.1,1.74,2.0,0.99,-0.17,1.0,0.0,-0.17,-9.6,-1.47,-84.34
1.79,-2.09,1.74,2.0,0.98,-0.18,1.0,0.0,-0.18,-10.44,-1.47,-84.25
1.8,-2.08,1.74,2.0,0.98,-0.2,1.0,0.0,-0.2,-11.28,-1.47,-84.15
1.81,-2.07,1.74,2.0,0.98,-0.21,1.0,0.0,-0.21,-12.12,-1.47,-84.05
1.82,-2.06,1.74,2.0,0.97,-0.22,1.0,0.0,-0.23,-12.96,-1.46,-83.94
1.83,-2.05,1.73,2.0,0.97,-0.24,1.0,0.0,-0.24,-13.8,-1.46,-83.82
1.84,-2.04,1.73,2.0,0.97,-0.25,1.0,0.0,-0.26,-14.64,-1.46,-83.69
1.85,-2.03,1.73,2.0,0.96,-0.27,1.0,0.0,-0.27,-15.47,-1.46,-83.56
1.86,-2.02,1.73,2.0,0.96,-0.28,1.0,0.0,-0.28,-16.31,-1.46,-83.42
1.87,-2.01,1.72,2.0,0.96,-0.29,1.0,0.0,-0.3,-17.14,-1.45,-83.27
1.8800000000000001,-2.0,1.72,2.0,0.95,-0.31,1.0,0.0,-0.31,-17.97,-1.45,-83.11
1.8900000000000001,-1.99,1.72,2.0,0.95,-0.32,1.0,0.0,-0.33,-18.8,-1.45,-82.95
1.9000000000000001,-1.98,1.71,2.0,0.94,-0.34,1.0,0.0,-0.34,-19.63,-1.44,-82.78
1.9100000000000001,-1.98,1.71,2.0,0.94,-0.35,1.0,0.0,-0.36,-20.46,-1.44,-82.6
1.92,-1.97,1.71,2.0,0.93,-0.36,1.0,0.0,-0.37,-21.28,-1.44,-82.42
1.93,-1.96,1.7,2.0,0.93,-0.38,1.0,0.0,-0.39,-22.11,-1.44,-82.22
1.94,-1.95,1.7,2.0,0.92,-0.39,1.0,0.0,-0.4,-22.93,-1.43,-82.02
1.95,-1.94,1.69,2.0,0.92,-0.4,1.0,0.0,-0.41,-23.75,-1.43,-81.82
1.96,-1.93,1.69,2.0,0.91,-0.42,1.0,0.0,-0.43,-24.57,-1.42,-81.6
1.97,-1.92,1.69,2.0,0.9,-0.43,1.0,0.0,-0.44,-25.38,-1.42,-81.38
1.98,-1.91,1.68,2.0,0.9,-0.44,1.0,0.0,-0.46,-26.19,-1.42,-81.15
1.99,-1.9,1.68,2.0,0.89,-0.45,1.0,0.0,-0.47,-27.0,-1.41,-80.91
2.0,-1.89,1.67,2.0,0.88,-0.47,1.0,0.0,-0.49,-27.81,-1.41,-80.67
2.0100000000000002,-1.88,1.67,2.0,0.88,-0.48,1.0,0.0,-0.5,-28.62,-1.4,-80.42
2.02,-1.88,1.66,2.0,0.87,-0.49,1.0,0.0,-0.51,-29.42,-1.4,-80.16
2.0300000000000002,-1.87,1.66,2.0,0.86,-0.5,1.0,0.0,-0.53,-30.22,-1.39,-79.9
2.04,-1.86,1.65,2.0,0.86,-0.52,1.0,0.0,-0.54,-31.02,-1.39,-79.63
2.05,-1.85,1.65,2.0,0.85,-0.53,1.0,0.0,-0.56,-31.81,-1.38,-79.35
2.06,-1.84,1.64,2.0,0.84,-0.54,1.0,0.0,-0.57,-32.6,-1.38,-79.06
2.07,-1.83,1.64,2.0,0.83,-0.55,1.0,0.0,-0.58,-33.39,-1.37,-78.77
2.08,-1.82,1.63,2.0,0.83,-0.56,1.0,0.0,-0.6,-34.18,-1.37,-78.47
2.09,-1.82,1.63,2.0,0.82,-0.57,1.0,0.0,-0.61,-34.96,-1.36,-78.16
2.1,-1.81,1.62,2.0,0.81,-0.58,1.0,0.0,-0.62,-35.74,-1.36,-77.85
2.11,-1.8,1.61,2.0,0.8,-0.6,1.0,0.0,-0.64,-36.52,-1.35,-77.52
2.12,-1.79,1.61,2.0,0.8,-0.61,1.0,0.0,-0.65,-37.29,-1.35,-77.2
2.13,-1.78,1.6,2.0,0.79,-0.62,1.0,0.0,-0.66,-38.06,-1.34,-76.86
2.14,-1.78,1.6,2.0,0.78,-0.63,1.0,0.0,-0.68,-38.83,-1.34,-76.52
2.15,-1.77,1.59,2.0,0.77,-0.64,1.0,0.0,-0.69,-39.59,-1.33,-76.17
2.16,-1.76,1.58,2.0,0.76,-0.65,1.0,0.0,-0.7,-40.35,-1.32,-75.82
2.17,-1.75,1.58,2.0,0.75,-0.66,1.0,0.0,-0.72,-41.11,-1.32,-75.46
2.18,-1.75,1.57,2.0,0.74,-0.67,1.0,0.0,-0.73,-41.86,-1.31,-75.09
2.19,-1.74,1.56,2.0,0.74,-0.68,1.0,0.0,-0.74,-42.61,-1.3,-74.71
2.2,-1.73,1.56,2.0,0.73,-0.69,1.0,0.0,-0.76,-43.36,-1.3,-74.33
2.21,-1.72,1.55,2.0,0.72,-0.7,1.0,0.0,-0.77,-44.1,-1.29,-73.94
2.22,-1.72,1.54,2.0,0.71,-0.71,1.0,0.0,-0.78,-44.84,-1.28,-73.55
2.23,-1.71,1.54,2.0,0.7,-0.71,1.0,0.0,-0.8,-45.57,-1.28,-73.14
2.24,-1.7,1.53,2.0,0.69,-0.72,1.0,0.0,-0.81,-46.3,-1.27,-72.74
2.25,-1.7,1.52,2.0,0.68,-0.73,1.0,0.0,-0.82,-47.02,-1.26,-72.32
2.2600000000000002,-1.69,1.51,2.0,0.67,-0.74,1.0,0.0,-0.83,-47.75,-1.25,-71.9
2.27,-1.68,1.51,2.0,0.66,-0.75,1.0,0.0,-0.85,-48.46,-1.25,-71.47
2.2800000000000002,-1.68,1.5,2.0,0.65,-0.76,1.0,0.0,-0.86,-49.18,-1.24,-71.04
2.29,-1.67,1.49,2.0,0.64,-0.76,1.0,0.0,-0.87,-49.88,-1.23,-70.6
2.3000000000000003,-1.66,1.48,2.0,0.63,-0.77,1.0,0.0,-0.88,-50.59,-1.22,-70.15
2.31,-1.66,1.48,2.0,0.63,-0.78,1.0,0.0,-0.9,-51.29,-1.22,-69.7
2.32,-1.65,1.47,2.0,0.62,-0.79,1.0,0.0,-0.91,-51.98,-1.21,-69.24
2.33,-1.64,1.46,2.0,0.61,-0.8,1.0,0.0,-0.92,-52.67,-1.2,-68.78
2.34,-1.64,1.45,2.0,0.6,-0.8,1.0,0.0,-0.93,-53.36,-1.19,-68.31
2.35,-1.63,1.44,2.0,0.59,-0.81,1.0,0.0,-0.94,-54.04,-1.18,-67.83
2.36,-1.63,1.44,2.0,0.58,-0.82,1.0,0.0,-0.95,-54.71,-1.18,-67.35
2.37,-1.62,1.43,2.0,0.57,-0.82,1.0,0.0,-0.97,-55.38,-1.17,-66.86
2.38,-1.62,1.42,2.0,0.56,-0.83,1.0,0.0,-0.98,-56.05,-1.16,-66.36
2.39,-1.61,1.41,2.0,0.55,-0.84,1.0,0.0,-0.99,-56.71,-1.15,-65.86
2.4,-1.6,1.4,2.0,0.54,-0.84,1.0,0.0,-1.0,-57.37,-1.14,-65.36
2.41,-1.6,1.39,2.0,0.53,-0.85,1.0,0.0,-1.01,-58.02,-1.13,-64.84
2.42,-1.59,1.39,2.0,0.52,-0.85,1.0,0.0,-1.02,-58.67,-1.12,-64.33
2.43,-1.59,1.38,2.0,0.51,-0.86,1.0,0.0,-1.04,-59.31,-1.11,-63.8
2.44,-1.58,1.37,2.0,0.5,-0.87,1.0,0.0,-1.05,-59.94,-1.1,-63.27
2.45,-1.58,1.36,2.0,0.49,-0.87,1.0,0.0,-1.06,-60.57,-1.09,-62.74
2.46,-1.57,1.35,2.0,0.48,-0.88,1.0,0.0,-1.07,-61.2,-1.09,-62.2
2.47,-1.57,1.34,2.0,0.47,-0.88,1.0,0.0,-1.08,-61.82,-1.08,-61.65
2.48,-1.56,1.33,2.0,0.46,-0.89,1.0,0.0,-1.09,-62.43,-1.07,-61.1
2.49,-1.56,1.32,2.0,0.45,-0.89,1.0,0.0,-1.1,-63.04,-1.06,-60.54
2.5,-1.56,1.32,2.0,0.44,-0.9,1.0,0.0,-1.11,-63.64,-1.05,-59.98
2.5100000000000002,-1.55,1.31,2.0,0.43,-0.9,1.0,0.0,-1.12,-64.24,-1.04,-59.41
2.52,-1.55,1.3,2.0,0.43,-0.91,1.0,0.0,-1.13,-64.83,-1.03,-58.84
2.5300000000000002,-1.54,1.29,2.0,0.42,-0.91,1.0,0.0,-1.14,-65.41,-1.02,-58.26
2.54,-1.54,1.28,2.0,0.41,-0.91,1.0,0.0,-1.15,-65.99,-1.01,-57.67
2.5500000000000003,-1.53,1.27,2.0,0.4,-0.92,1.0,0.0,-1.16,-66.57,-1.0,-57.09
2.56,-1.53,1.26,2.0,0.39,-0.92,1.0,0.0,-1.17,-67.13,-0.99,-56.49
2.57,-1.53,1.25,2.0,0.38,-0.93,1.0,0.0,-1.18,-67.7,-0.98,-55.89
2.58,-1.52,1.24,2.0,0.37,-0.93,1.0,0.0,-1.19,-68.25,-0.96,-55.29
2.59,-1.52,1.23,2.0,0.36,-0.93,1.0,0.0,-1.2,-68.8,-0.95,-54.68
2.6,-1.52,1.22,2.0,0.35,-0.94,1.0,0.0,-1.21,-69.35,-0.94,-54.07
2.61,-1.51,1.21,2.0,0.34,-0.94,1.0,0.0,-1.22,-69.88,-0.93,-53.45
2.62,-1.51,1.2,2.0,0.34,-0.94,1.0,0.0,-1.23,-70.42,-0.92,-52.83
2.63,-1.51,1.2,2.0,0.33,-0.95,1.0,0.0,-1.24,-70.94,-0.91,-52.2
